Indicator name,State name,City Name,Date,Value
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,12/1/1985 0:00,56.2036494
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,12/1/1985 0:00,55.073385
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,12/1/1985 0:00,54.8719458
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,12/1/1985 0:00,55.6341063
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,12/1/1985 0:00,59.4351676
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,12/1/1985 0:00,59.14916
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,12/1/1985 0:00,59.9922576
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,12/1/1985 0:00,53.3533529
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,12/1/1985 0:00,53.1526061
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,12/1/1985 0:00,53.9197104
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,12/1/1985 0:00,65.5667318
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,12/1/1985 0:00,64.3459135
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,12/1/1985 0:00,68.0809814
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,12/1/1985 0:00,68.9280208
Employment to population ratio ;  Persons ;  Australia ;,Australia,,1/1/1986 0:00,56.6057183
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,1/1/1986 0:00,56.5929284
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,1/1/1986 0:00,55.6237978
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,1/1/1986 0:00,55.5342191
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,1/1/1986 0:00,55.6384521
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,1/1/1986 0:00,54.7106935
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,1/1/1986 0:00,57.3737486
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,1/1/1986 0:00,57.3764776
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,1/1/1986 0:00,56.3653356
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,1/1/1986 0:00,55.6334933
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,1/1/1986 0:00,55.7377222
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,1/1/1986 0:00,54.4074179
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,1/1/1986 0:00,55.2301848
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,1/1/1986 0:00,54.9740921
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,1/1/1986 0:00,54.2795394
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,1/1/1986 0:00,59.5534901
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,1/1/1986 0:00,59.4810763
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,1/1/1986 0:00,58.8521699
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,1/1/1986 0:00,53.3043501
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,1/1/1986 0:00,52.7268882
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,1/1/1986 0:00,52.3313033
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,1/1/1986 0:00,66.0740776
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,1/1/1986 0:00,64.400641
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,1/1/1986 0:00,68.3031656
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,1/1/1986 0:00,66.3866644
Employment to population ratio ;  Persons ;  Australia ;,Australia,,2/1/1986 0:00,56.6464596
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,2/1/1986 0:00,56.6600509
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,2/1/1986 0:00,56.4104152
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,2/1/1986 0:00,55.603356
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,2/1/1986 0:00,55.577109
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,2/1/1986 0:00,55.4378521
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,2/1/1986 0:00,57.4849044
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,2/1/1986 0:00,57.3861316
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,2/1/1986 0:00,57.1479886
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,2/1/1986 0:00,55.7017679
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,2/1/1986 0:00,55.4811759
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,2/1/1986 0:00,55.0163852
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,2/1/1986 0:00,55.4351083
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,2/1/1986 0:00,55.5812065
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,2/1/1986 0:00,55.626544
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,2/1/1986 0:00,59.6353816
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,2/1/1986 0:00,59.6124072
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,2/1/1986 0:00,59.2802357
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,2/1/1986 0:00,53.3355966
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,2/1/1986 0:00,53.5469422
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,2/1/1986 0:00,53.2685046
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,2/1/1986 0:00,66.6116128
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,2/1/1986 0:00,66.281635
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,2/1/1986 0:00,68.5674865
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,2/1/1986 0:00,68.408514
Employment to population ratio ;  Persons ;  Australia ;,Australia,,3/1/1986 0:00,56.6580646
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,3/1/1986 0:00,56.6424244
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,3/1/1986 0:00,57.1258632
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,3/1/1986 0:00,55.6743298
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,3/1/1986 0:00,55.5143836
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,3/1/1986 0:00,56.0671812
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,3/1/1986 0:00,57.5755649
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,3/1/1986 0:00,57.6352074
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,3/1/1986 0:00,58.1123183
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,3/1/1986 0:00,55.8005467
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,3/1/1986 0:00,55.5022454
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,3/1/1986 0:00,55.7770505
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,3/1/1986 0:00,55.6700511
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,3/1/1986 0:00,55.1744347
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,3/1/1986 0:00,55.9222018
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,3/1/1986 0:00,59.7075022
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,3/1/1986 0:00,59.6037863
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,3/1/1986 0:00,59.8541676
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,3/1/1986 0:00,53.4701194
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,3/1/1986 0:00,53.3478124
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,3/1/1986 0:00,53.9720419
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,3/1/1986 0:00,67.0302758
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,3/1/1986 0:00,67.7772055
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,3/1/1986 0:00,68.889403
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,3/1/1986 0:00,69.1258252
Employment to population ratio ;  Persons ;  Australia ;,Australia,,4/1/1986 0:00,56.9954661
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,4/1/1986 0:00,57.1062042
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,4/1/1986 0:00,57.322913
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,4/1/1986 0:00,55.7296994
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,4/1/1986 0:00,56.0805533
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,4/1/1986 0:00,56.296549
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,4/1/1986 0:00,57.6257595
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,4/1/1986 0:00,57.7208627
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,4/1/1986 0:00,57.896689
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,4/1/1986 0:00,55.9186197
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,4/1/1986 0:00,56.4595331
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,4/1/1986 0:00,56.4976557
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,4/1/1986 0:00,55.8928665
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,4/1/1986 0:00,55.9773904
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,4/1/1986 0:00,56.4251306
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,4/1/1986 0:00,59.7778162
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,4/1/1986 0:00,59.7852108
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,4/1/1986 0:00,59.9914039
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,4/1/1986 0:00,53.7024622
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,4/1/1986 0:00,53.6204713
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,4/1/1986 0:00,54.2139455
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,4/1/1986 0:00,67.1966638
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,4/1/1986 0:00,66.3630459
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,4/1/1986 0:00,69.1834289
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,4/1/1986 0:00,69.5274652
Employment to population ratio ;  Persons ;  Australia ;,Australia,,5/1/1986 0:00,56.9719637
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,5/1/1986 0:00,56.9577544
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,5/1/1986 0:00,57.0705749
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,5/1/1986 0:00,55.7529606
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,5/1/1986 0:00,55.7843124
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,5/1/1986 0:00,55.920833
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,5/1/1986 0:00,57.6535531
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,5/1/1986 0:00,57.7441026
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,5/1/1986 0:00,57.7761713
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,5/1/1986 0:00,56.0302073
Employment to population ratio ;  Persons ;  > Queensland ;.1,Queensland,,5/1/1986 0:00,55.6823504
Employment to population ratio ;  Persons ;  > Queensland ;.2,Queensland,,5/1/1986 0:00,55.914727
Employment to population ratio ;  Persons ;  > South Australia ;,South Australia,,5/1/1986 0:00,56.0361699
Employment to population ratio ;  Persons ;  > South Australia ;.1,South Australia,,5/1/1986 0:00,56.229776
Employment to population ratio ;  Persons ;  > South Australia ;.2,South Australia,,5/1/1986 0:00,56.3781335
Employment to population ratio ;  Persons ;  > Western Australia ;,Western Australia,,5/1/1986 0:00,59.8377803
Employment to population ratio ;  Persons ;  > Western Australia ;.1,Western Australia,,5/1/1986 0:00,59.9046494
Employment to population ratio ;  Persons ;  > Western Australia ;.2,Western Australia,,5/1/1986 0:00,59.8752641
Employment to population ratio ;  Persons ;  > Tasmania ;,Tasmania,,5/1/1986 0:00,53.9838722
Employment to population ratio ;  Persons ;  > Tasmania ;.1,Tasmania,,5/1/1986 0:00,53.955957
Employment to population ratio ;  Persons ;  > Tasmania ;.2,Tasmania,,5/1/1986 0:00,54.3759384
Employment to population ratio ;  Persons ;  > Northern Territory ;,Northern Territory,,5/1/1986 0:00,67.2003771
Employment to population ratio ;  Persons ;  > Northern Territory ;.1,Northern Territory,,5/1/1986 0:00,68.3807044
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;,Australian Capital Territory,,5/1/1986 0:00,69.3594249
Employment to population ratio ;  Persons ;  > Australian Capital Territory ;.1,Australian Capital Territory,,5/1/1986 0:00,69.2078079
Employment to population ratio ;  Persons ;  Australia ;,Australia,,6/1/1986 0:00,56.935887
Employment to population ratio ;  Persons ;  Australia ;.1,Australia,,6/1/1986 0:00,57.1895585
Employment to population ratio ;  Persons ;  Australia ;.2,Australia,,6/1/1986 0:00,57.2071039
Employment to population ratio ;  Persons ;  > New South Wales ;,New South Wales,,6/1/1986 0:00,55.7296384
Employment to population ratio ;  Persons ;  > New South Wales ;.1,New South Wales,,6/1/1986 0:00,55.9884679
Employment to population ratio ;  Persons ;  > New South Wales ;.2,New South Wales,,6/1/1986 0:00,56.0140883
Employment to population ratio ;  Persons ;  > Victoria ;,Victoria,,6/1/1986 0:00,57.672432
Employment to population ratio ;  Persons ;  > Victoria ;.1,Victoria,,6/1/1986 0:00,57.8815123
Employment to population ratio ;  Persons ;  > Victoria ;.2,Victoria,,6/1/1986 0:00,57.83494
Employment to population ratio ;  Persons ;  > Queensland ;,Queensland,,6/1/1986 0:00,56.1163882
